ProjectID,Comments
11370626,    Update README.md
11370626,    Initial commit.
11370700,    update readme
11370700,    add readme
11370746,"    Fix README, systemd HAS a HTTP server"
11370746,    
11370746,    https://github.com/brmzkw/the-ultimate-ps-utility/issues/2
11370746,    typo
11370746,    doc
11370746,    Initial commit
11371561,    Update README.md
11371561,    Update README.md
11371561,    Update README.md
11371561,    Update README.md
11371561,    Initial commit
11371690,    update readme
11371690,    Initial commit
11371823,    Create README.md
11372267,    Make readme useful
11372267,    Added Basic Readme
11372267,    Initial Code Commit
11372267,    
11372267,"    Already requires some cleanup, still has a lot of bloat left over from the OOB"
11372267,"    demo, both code and html/js. Should also look at linking files to SDK rather than"
11372267,    including them in this repo.
11373754,    Create README.md
11356419,    updated README.md
11356419,    Adding new utilities
11356419,    Initial commit
11356419,    Added coverage script
11356419,    formatting
11356419,    improving README.md
11356419,    Updates to variable names
11356419,    corrected some text
11356419,    updating readme
11356419,    adding LDheatmap
11356419,"    first commit, old code"
11356419,    fixed readme.md
11356419,    updated readme
11356419,    adding LDheatmap
11334415,    Mark project as abandoned
11334415,    Initial commit
11334586,    Updated the readme
11334586,    Initial commit
11334808,    Readme title changed again
11334808,    Readme title changed again
11334808,    Changed ReadMe project title
11334808,    First release
11334974,    Update README.md
11334974,    Update README.md
11334974,    Update README.md
11334974,    Update README.md
11334974,    Initial commit
11336194,    Update README.md
11336194,    Update README.md
11336194,    Initial commit
11336382,    Added repository details
11336382,    Initial commit
11336516,    Create README.md
11336546,    Initial commit
11336605,    updating readme with new download url
11336605,    updating readme with download url
11336605,    adding 0.3 release
11336605,    fixing .gitignore
11336605,    tidying script properties
11336605,    updating readme with details on how to install
11336605,    initial
11336605,    updating README
11336605,    Initial commit
11336605,    fixing .gitignore
11336605,    tidying script properties
11336605,    adding least restrictive license i could find
11336605,    fixing .gitignore
11336605,    tidying script properties
11336605,    initial
11336605,    adding download and license so manifest can find it
11336605,    adding support for create schema and bugs
11336705,    Initial commit
11336858,    Update README.md
11336858,    Create Readme
11337191,    Initial commit
11337466,    Initial Commitment
11337466,    Initial Commitment
11337761,    Initial commit
11338374,    Initial commit
11338964,    Create README.md
11338973,    Update README to link to website
11338973,"    Fixed typographical error, changed aggresive to aggressive in README."
11338973,    Add coverity badge
11338973,    Update README.md
11338973,    
11338973,    Take out reference to Ouya as supported system.  None of the developers has an Ouya device to test with.
11338973,    Forums
11338973,    Update README.md
11338973,    Update README.md
11338973,    Update README.md
11338973,    
11338973,    Try to make the Note stick out more for readability
11338973,    Update README.md
11338973,    
11338973,    Added Samples link and clarified the Getting Started section based on feedback from Mike.
11338973,    README update (better copy-paste-friendly git commands)
11338973,    
11338973,    Signed-off-by: Vaclav Vancura <vaclav@vancura.org>
11338973,    Update README.md
11338973,    
11338973,    Formatting changes and making sure special characters are displaying correctly
11338973,    Update README.md
11338973,    Update README.md
11338973,    A small clean up
11338973,    Add MonoGame project Getting Started Section
11338973,    Fix markup in readme
11338973,    Fix underline in readme
11338973,    Add code to only count garbage collection if we are running on an actual device.  This is only for MonoTouch applications.
11338973,    
11338973,    + Updated README.md as well with this information.
11338973,    Add MacOS to the list of test solutions.
11338973,    Renamed files
11338973,"    Improve build instructions, taken from Aaron Bockover's instructions"
11338973,    Update README
11338973,    Added the marketing spiel
11338973,    fixup of the license and misc typo fixes in the readme.
11338973,    fixed tests link back to the origin repo.
11338973,    Readme to group
11338973,    removed the old readme and replaced with the new readme from mono.
11338973,    Renaming of Cocos2D-XNA and Cocos2DXNA to CocosSharp
11338973,"    Simple Cocos2D-XNA Template Wizard - The purpose of the wizard is to pass the root project name down to the projects, so that references and links may be specified."
11338973,    Add correct path for the box2d directory and add markup to the ReadMe.md
11338973,    Add NuGet spec for building NuGet package of Cocos2D.Windows
11338973,    Renaming of Cocos2D-XNA and Cocos2DXNA to CocosSharp
11338973,    Add Templates Directory with the GameSterterKit
11338973,    Renaming of Cocos2D-XNA and Cocos2DXNA to CocosSharp
11338973,    Add Templates Directory with the GameSterterKit
11338973,    Update
11338973,    fixup of the license and misc typo fixes in the readme.
11338973,    Update license
11338973,    
11338973,    Removes empty lines from the text.
11338973,"    Removes the ""questions"" section, it is a plain MIT X11 license"
11338973,    Add Xamarin copyright
11338973,    initial commit of verison 2.0.3
11338973,    
11338973,    this is the original source from Gena Minchuk with changes to support
11338973,    additional features and label loading.
11338973,    added the NSI script to build the installers.
11338973,    Update license
11338973,    
11338973,    Removes empty lines from the text.
11338973,"    Removes the ""questions"" section, it is a plain MIT X11 license"
11338973,    Add Xamarin copyright
11338973,    initial commit of verison 2.0.3
11338973,    
11338973,    this is the original source from Gena Minchuk with changes to support
11338973,    additional features and label loading.
11338973,    original license files for box2d
11339423,    Add link to F# samples code from TalBeno
11339423,    Update README.md
11339423,    
11339423,    Add NuGet note to developers
11339423,    Update README with a minimum information
11339423,    first commit
11339423,    Move spine to samples repo from the CocosSharp main repo samples
11339423,    Update code block mark down
11339423,    Update readme.md
11339423,    Update readme.md
11339423,    Create readme.md
11339423,    Added link to walkthrough
11339423,    Added Gone Bananas sample
11339423,    Update readme.md
11339423,    Update readme.md
11339423,    Create description readme
11339423,    Update README.md
11339423,    Create README.md
11339423,    Create README.md
11339423,    Update README.md
11339423,    Update README.md
11339423,    Update README.md
11339423,    Update README.md
11339423,    Update README.md
11339423,    Update README.md
11339423,    Create README.md
11339423,    Update README.md
11339423,    Create README.md
11339423,    Update README.md
11339423,    Added GoneBananas2
11339423,    
11339423,"    New icons, handling of screen size, watch kit app, custom particle system, bounds check on movement, and some changes to use xnb."
11339423,    correct links
11339423,    Add link to ported LilyPath source
11339423,    Add Demo link and how to use.
11339423,    Update README
11339423,    Create README.md
11339423,    Update README.md
11339423,    Create README.md
11339423,    Create README.md
11339423,    Update version requirements
11339423,    Modify the link
11339423,    Create README.md
11339455,    Update README.md
11339455,    Create README.md
11339529,    Added readme
11339854,    Initial commit
11340145,    Update README.md
11340145,    Tweak to the readme
11340145,    Updated the Haskell code in the readme
11340145,    readme tweak
11340145,    Added a readme
11340403,    Initial commit
11340882,    Initial commit
11341305,    `Simplify the readme.md file and fix the solution to properly reference this file.
11341305,    Moving Readme files and licence to the root folder from C# folder
11341305,    Moving C# project to C# folder
11341305,    Changes title of Readme.md file.
11341305,    Fixes URL within the Readme.md file.
